date, pm25, pm10, o3, no2, so2, co
2020/2/25, 159, 145, 44, 32, 13, 12
2020/2/26, 193, 123, 29, 32, 12, 8
2020/2/27, 173, 105, 28, 23, 8, 6
2020/2/28, 164, 79, 24, 21, 9, 5
2020/2/29, 141, 68, 39, 25, 11, 9
2020/3/1, 108, 116, 53, 29, 11, 17
2020/3/2, 170, 117, 1, 37, 9, 16
2020/3/3, 137, 117, 34, 26, 13, 4
2020/3/4, 150, 51, 23, 21, 9, 4
2020/3/5, 83, 30, 19, 21, 7, 4
2020/3/6, 60, 67, 22, 22, 8, 6
2020/3/7, 109, 83, 40, 16, 8, 8
2020/3/8, 133, 83, 33, 15, 8, 5
2020/3/9, 126, 108, 47, 17, 13, 7
2020/3/10, 158, 80, 30, 17, 9, 5
2020/3/11, 139, 104, 24, 18, 12, 9
2020/3/12, 125, 121, 31, 16, 10, 6
2020/3/13, 132, 57, 16, 14, 9, 6
2020/3/14, 98, 76, 38, 16, 10, 7
2020/3/15, 123, 89, 40, 16, 10, 7
2020/3/16, 135, 94, 43, 17, 10, 9
2020/3/17, 135, 94, 43, 19, 10, 9
2020/3/18, 133, 109, 45, 17, 14, 11
2020/3/19, 157, 120, 68, 29, 20, 14
2020/3/20, 165, 98, 51, 19, 12, 9
2020/3/21, 144, 82, 39, 11, 12, 6
2020/3/22, 141, 68, 45, 11, 12, 6
2020/3/23, 119, 73, 30, 9, 13, 6
2020/3/24, 122, 52, 27, 5, 10, 5
2020/3/25, 85, 56, 18, 2, 10, 4
2020/3/26, 93, 37, 18, 2, 9, 3
2020/3/27, 66, 26, 22, 2, 8, 3
2020/3/28, 53, 46, 26, 2, 8, 3
2020/3/29, 62, 50, 31, 4, 10, 3
2020/3/30, 85, 52, 32, 4, 10, 3
2020/3/31, 83, 49, 31, 4, 11, 3
2019/10/1, 81, 68, 37, 17, 4, 5
2019/10/2, 101, 93, 61, 29, 1, 7
2019/10/3, 120, 66, 35, 25, 3, 6
2019/10/4, 110, 70, 35, 21, 3, 6
2019/10/5, 94, 92, 46, 25, 2, 7
2019/10/6, 135, 89, 33, 22, 2, 6
2019/10/7, 127, 74, 37, 12, 3, 4
2019/10/8, 90, 96, 50, 21, 2, 8
2019/10/9, 133, 111, 56, 37, 5, 12
2019/10/10, 155, 133, 45, 47, 4, 14
2019/10/11, 174, 132, 49, 41, 3, 15
2019/10/12, 173, 180, 54, 39, 4, 16
2019/10/13, 188, 144, 28, 40, 6, 23
2019/10/14, 184, 155, 62, 42, 8, 25
2019/10/15, 186, 165, 60, 42, 7, 17
2019/10/16, 198, 159, 31, 40, 6, 12
2019/10/17, 186, 138, 24, 31, 6, 9
2019/10/18, 162, 108, 54, 40, 8, 11
2019/10/19, 134, 124, 12, 40, 7, 14
2019/10/20, 162, 137, 47, 38, 7, 13
2019/10/21, 176, 129, 37, 37, 6, 13
2019/10/22, 162, 145, 48, 45, 7, 19
2019/10/23, 175, 184, 67, 56, 7, 33
2019/10/24, 205, 154, 50, 44, 8, 18
2019/10/25, 184, 167, 46, 49, 6, 24
2019/10/26, 203, 215, 40, 38, 7, 21
2019/10/27, 261, 378, 40, 43, 9, 18
2019/10/28, 412, 321, 14, 64, 6, 26
2019/10/29, 333, 353, 15, 48, 6, 31
2019/10/30, 340, 366, 23, 59, 6, 37
2019/10/31, 351, 493, 39, 67, 6, 34
2019/11/1, 440, 252, 16, 41, 5, 17
2019/11/2, 280, 677, 14, 37, 4, 26
2019/11/3, 601, 239, 33, 32, 6, 15
2019/11/4, 286, 206, 35, 30, 5, 11
2019/11/5, 274, 126, 19, 41, 6, 17
2019/11/6, 168, 210, 4, 46, 6, 16
2019/11/7, 259, 163, 6, 43, 8, 21
2019/11/8, 221, 138, 25, 33, 6, 13
2019/11/9, 196, 182, 36, 40, 7, 14
2019/11/10, 259, 248, 41, 52, 7, 19
2019/11/11, 295, 307, 35, 57, 7, 25
2019/11/12, 337, 485, 28, 68, 7, 33
2019/11/13, 450, 552, 8, 89, 8, 42
2019/11/14, 463, 494, 20, 50, 6, 26
2019/11/15, 450, 261, 15, 33, 7, 14
2019/11/16, 293, 132, 14, 23, 7, 6
2019/11/17, 166, 129, 20, 32, 7, 12
2019/11/18, 187, 147, 23, 44, 8, 17
2019/11/19, 193, 187, 24, 59, 8, 26
2019/11/20, 216, 248, 32, 73, 8, 41
2019/11/21, 257, 234, 25, 66, 8, 33
2019/11/22, 256, 178, 14, 40, 5, 14
2019/11/23, 214, 129, 20, 31, 5, 9
2019/11/24, 181, 154, 21, 44, 6, 16
2019/11/25, 189, 160, 66, 39, 9, 15
2019/11/26, 181, 103, 19, 33, 5, 9
2019/11/27, 143, 56, 17, 22, 5, 5
2019/11/28, 92, 80, 6, 30, 6, 9
2019/11/29, 139, 114, 18, 29, 6, 11
2019/11/30, 176, 127, 52, 32, 6, 12
2019/12/1, 193, 141, 51, 37, 6, 14
2019/12/2, 207, 151, 50, 39, 5, 14
2019/12/3, 204, 195, 50, 51, 5, 21
2019/12/4, 222, 332, 46, 71, 5, 36
2019/12/5, 346, 286, 37, 50, 5, 23
2019/12/6, 321, 273, 44, 47, 5, 26
2019/12/7, 320, 253, 44, 47, 3, 40
2019/12/8, 310, 216, 52, 45, 3, 28
2019/12/9, 277, 258, 56, 50, 3, 27
2019/12/10, 296, 332, 29, 56, 4, 39
2019/12/11, 345, 356, 28, 49, 3, 19
2019/12/12, 360, 96, 8, 24, 4, 9
2019/12/13, 181, 96, 15, 28, 3, 11
2019/12/14, 165, 109, 1, 24, 3, 9
2019/12/15, 177, 87, 7, 18, 2, 4
2019/12/16, 173, 115, 5, 27, 4, 11
2019/12/17, 190, 140, 24, 28, 4, 11
2019/12/18, 214, 278, 3, 37, 3, 16
2019/12/19, 321, 354, 13, 41, 4, 18
2019/12/20, 386, 258, 7, 28, 3, 15
2019/12/21, 331, 120, 7, 18, 3, 7
2019/12/22, 198, 144, 15, 19, 3, 9
2019/12/23, 231, 302, 10, 39, 4, 15
2019/12/24, 331, 174, 10, 20, 3, 8
2019/12/25, 233, 187, 14, 24, 3, 7
2019/12/26, 262, 266, 17, 33, 5, 16
2019/12/27, 296, 378, 25, 33, 6, 21
2019/12/28, 361, 476, 32, 44, 5, 17
2019/12/29, 414, , , , , 
2019/7/1, 101, 171, 65, 19, 8, 16
2019/7/2, 148, 76, 25, 17, 7, 17
2019/7/3, 87, 67, 17, 20, 7, 18
2019/7/4, 86, 67, 9, 26, 6, 19
2019/7/5, 109, 55, 26, 21, 7, 17
2019/7/6, 87, 57, 37, 18, 7, 16
2019/7/7, 83, 94, 33, 25, 7, 17
2019/7/8, 108, 82, 19, 21, 6, 16
2019/7/9, 90, 209, 16, 18, 7, 15
2019/7/10, 150, 279, 18, 18, 6, 16
2019/7/11, 137, 267, 11, 16, 6, 14
2019/7/12, 127, 225, 14, 15, 6, 14
2019/7/13, 119, 213, 18, 16, 6, 14
2019/7/14, 126, 119, 16, 20, 7, 16
2019/7/15, 83, 66, 17, 21, 5, 15
2019/7/16, 75, 52, 27, 20, 6, 16
2019/7/17, 71, 56, 21, 29, 5, 18
2019/7/18, 72, 101, 63, 27, 6, 20
2019/7/19, 124, 78, 138, 29, 6, 18
2019/7/20, 103, 78, 53, 25, 6, 19
2019/7/21, 93, 67, 19, 20, 5, 20
2019/7/22, 127, 94, 31, 34, 5, 22
2019/7/23, 144, 105, 28, 38, 4, 19
2019/7/24, 128, 46, 7, 22, 5, 16
2019/7/25, 47, 50, 26, 22, 5, 16
2019/7/26, 77, 36, 8, 17, 6, 16
2019/7/27, 57, 38, 8, 14, 5, 14
2019/7/28, 45, 45, 9, 16, 5, 15
2019/7/29, 47, 55, 15, 18, 6, 16
2019/7/30, 64, 54, 17, 17, 6, 15
2019/7/31, 65, 57, 17, 20, 6, 16
2019/8/1, 72, 59, 26, 21, 5, 16
2019/8/2, 79, 56, 8, 21, 5, 17
2019/8/3, 86, 65, 14, 21, 5, 17
2019/8/4, 107, 72, 15, 24, 5, 18
2019/8/5, 124, 45, 5, 26, 5, 17
2019/8/6, 74, 58, 39, 24, 6, 20
2019/8/7, 79, 52, 13, 23, 6, 16
2019/8/8, 53, 44, 8, 14, 5, 14
2019/8/9, 32, 31, 9, 13, 5, 15
2019/8/10, 33, 47, 12, 17, 5, 15
2019/8/11, 60, 40, 14, 18, 5, 15
2019/8/12, 43, 40, 13, 19, 5, 14
2019/8/13, 42, 45, 29, 31, 6, 8
2019/8/14, 91, 44, 12, 18, 5, 7
2019/8/15, 71, 30, 9, 13, 5, 4
2019/8/16, 33, 14, 4, 9, 5, 4
2019/8/17, 19, 22, 13, 13, 5, 5
2019/8/18, 28, 60, 29, 21, 6, 9
2019/8/19, 90, 64, 25, 19, 5, 9
2019/8/20, 101, 81, 29, 21, 4, 7
2019/8/21, 97, 81, 28, 28, 5, 9
2019/8/22, 93, 78, 25, 25, 5, 10
2019/8/23, 105, 89, 20, 27, 5, 13
2019/8/24, 139, 47, 10, 21, 6, 6
2019/8/25, 73, 44, 10, 21, 5, 7
2019/8/26, 51, 59, 23, 24, 5, 8
2019/8/27, 74, 61, 17, 25, 6, 7
2019/8/28, 80, 59, 18, 21, 5, 6
2019/8/29, 78, 57, 22, 23, 5, 6
2019/8/30, 73, 68, 29, 31, 6, 9
2019/8/31, 105, 50, 63, 22, 6, 6
2019/9/1, 64, 64, 44, 26, 5, 9
2019/9/2, 104, 79, 30, 27, 5, 7
2019/9/3, 137, 91, 25, 29, 6, 9
2019/9/4, 150, 58, 15, 19, 6, 6
2019/9/5, 72, 57, 14, 20, 6, 6
2019/9/6, 75, 51, 16, 19, 6, 7
2019/9/7, 76, 51, 61, 15, 5, 5
2019/9/8, 82, 78, 38, 21, 5, 8
2019/9/9, 133, 84, 61, 23, 6, 8
2019/9/10, 146, 100, 65, 32, 6, 9
2019/9/11, 158, 79, 19, 22, 4, 7
2019/9/12, 131, 54, 16, 17, 2, 5
2019/9/13, 81, 46, 18, 13, 2, 4
2019/9/14, 70, 49, 22, 16, 3, 5
2019/9/15, 87, 74, 49, 22, 2, 7
2019/9/16, 130, 81, 49, 25, 3, 7
2019/9/17, 127, 66, 26, 20, 3, 5
2019/9/18, 90, 44, 14, 15, 2, 5
2019/9/19, 62, 60, 11, 20, 2, 6
2019/9/20, 87, 63, 22, 16, 3, 5
2019/9/21, 101, 51, 8, 17, 1, 5
2019/9/22, 66, 56, 26, 18, 2, 5
2019/9/23, 82, 64, 29, 21, 2, 6
2019/9/24, 92, 57, 20, 18, 1, 5
2019/9/25, 78, 43, 7, 14, 2, 5
2019/9/26, 50, 35, 5, 12, 3, 4
2019/9/27, 32, 42, 7, 13, 3, 4
2019/9/28, 51, 34, 10, 11, 2, 4
2019/9/29, 39, 56, 17, 19, 2, 7
2019/9/30, 80, 59, 13, 18, 2, 6
2019/4/1, 121, 118, 62, 43, 19, 19
2019/4/2, 144, 114, 60, 43, 17, 18
2019/4/3, 132, 161, 62, 52, 19, 27
2019/4/4, 162, 156, 107, 52, 20, 29
2019/4/5, 168, 197, 57, 35, 16, 19
2019/4/6, 139, 283, 29, 35, 16, 22
2019/4/7, 189, 221, 58, 32, 14, 16
2019/4/8, 141, 121, 80, 34, 16, 19
2019/4/9, 149, 106, 62, 33, 14, 17
2019/4/10, 111, 117, 61, 34, 17, 17
2019/4/11, 133, 153, 49, 30, 16, 16
2019/4/12, 122, 105, 40, 23, 16, 15
2019/4/13, 106, 111, 42, 24, 18, 15
2019/4/14, 112, 114, 39, 23, 17, 18
2019/4/15, 98, 145, 26, 20, 14, 16
2019/4/16, 105, 44, 29, 16, 13, 14
2019/4/17, 51, 63, 53, 23, 15, 15
2019/4/18, 85, 97, 51, 30, 18, 17
2019/4/19, 132, 116, 83, 39, 19, 20
2019/4/20, 145, 127, 55, 41, 18, 22
2019/4/21, 143, 155, 77, 46, 20, 26
2019/4/22, 162, 164, 61, 46, 18, 27
2019/4/23, 156, 164, 63, 37, 17, 19
2019/4/24, 152, 185, 49, 29, 17, 18
2019/4/25, 160, 139, 58, 32, 17, 21
2019/4/26, 138, 222, 45, 28, 16, 16
2019/4/27, 134, 184, 44, 25, 17, 16
2019/4/28, 143, 162, 60, 40, 20, 20
2019/4/29, 147, 195, 8, 64, 20, 24
2019/4/30, 169, 221, 105, 49, 23, 21
2019/5/1, 179, 188, 45, 31, 20, 17
2019/5/2, 148, 98, 56, 26, 18, 15
2019/5/3, 112, 120, 62, 38, 15, 17
2019/5/4, 136, 151, 64, 37, 19, 19
2019/5/5, 169, 160, 68, 45, 17, 25
2019/5/6, 156, 264, 37, 46, 16, 30
2019/5/7, 173, 273, 41, 41, 15, 28
2019/5/8, 172, 342, 55, 35, 14, 20
2019/5/9, 173, 237, 45, 23, 9, 13
2019/5/10, 144, 222, 54, 25, 13, 18
2019/5/11, 169, 441, 55, 22, 10, 17
2019/5/12, 204, 258, 85, 37, 16, 21
2019/5/13, 234, 72, 52, 22, 8, 16
2019/5/14, 113, 110, 39, 45, 13, 22
2019/5/15, 150, 166, 44, 35, 8, 19
2019/5/16, 141, 256, 43, 29, 9, 19
2019/5/17, 140, 66, 41, 22, 8, 15
2019/5/18, 93, 105, 70, 27, 10, 17
2019/5/19, 152, 132, 61, 37, 11, 20
2019/5/20, 154, 118, 75, 32, 11, 16
2019/5/21, 139, 125, 36, 37, 9, 19
2019/5/22, 120, 137, 88, 35, 11, 19
2019/5/23, 155, 80, 30, 25, 8, 17
2019/5/24, 94, 79, 45, 19, 8, 15
2019/5/25, 94, 88, 63, 26, 11, 16
2019/5/26, 116, 103, 56, 39, 10, 19
2019/5/27, 118, 110, 69, 39, 13, 19
2019/5/28, 119, 114, 75, 45, 12, 20
2019/5/29, 131, 144, 68, 51, 11, 26
2019/5/30, 141, 214, 91, 42, 11, 21
2019/5/31, 149, 172, 68, 44, 10, 24
2019/6/1, 163, 141, 44, 23, 9, 
2019/6/2, 155, 235, 38, 20, 9, 17
2019/6/3, 133, 112, 42, 29, 10, 18
2019/6/4, 127, 134, 66, 31, 10, 19
2019/6/5, 147, 148, 78, 30, 10, 17
2019/6/6, 143, 98, 98, 21, 10, 16
2019/6/7, 124, 110, 95, 34, 10, 20
2019/6/8, 139, 150, 110, 47, 13, 29
2019/6/9, 159, 131, 82, 41, 9, 22
2019/6/10, 133, 525, 35, 33, 8, 18
2019/6/11, 167, 197, 42, 18, 8, 14
2019/6/12, 110, 140, 44, 29, 9, 16
2019/6/13, 126, 111, 46, 18, 9, 14
2019/6/14, 120, 177, 59, 21, 10, 15
2019/6/15, 164, 126, 30, 10, 8, 13
2019/6/16, 89, 87, 28, 17, 10, 14
2019/6/17, 84, 54, 38, 20, 7, 14
2019/6/18, 69, 124, 47, 29, 9, 17
2019/6/19, 145, 83, 98, 19, 9, 16
2019/6/20, 99, 112, 68, 29, 10, 18
2019/6/21, 139, 103, 99, 33, 10, 17
2019/6/22, 137, 85, 40, 13, 8, 15
2019/6/23, 92, 60, 22, 14, 8, 15
2019/6/24, 56, 78, 88, 22, 8, 17
2019/6/25, 107, 95, 59, 27, 9, 17
2019/6/26, 134, 141, 54, 29, 9, 18
2019/6/27, 125, 142, 41, 23, 8, 16
2019/6/28, 118, 170, 34, 21, 7, 15
2019/6/29, 111, 189, 37, 20, 7, 17
2019/6/30, 127, 106, 43, 16, 8, 14
2019/1/1, 368, 437, 17, 44, 19, 38
2019/1/2, 390, 443, 21, 35, 9, 23
2019/1/3, 408, 262, 10, 31, 11, 15
2019/1/4, 310, 322, 14, 30, 10, 19
2019/1/5, 322, 170, 20, 25, 10, 11
2019/1/6, 248, 191, 18, 23, 12, 13
2019/1/7, 257, 160, 23, 19, 9, 13
2019/1/8, 234, 138, 23, 17, 12, 15
2019/1/9, 196, 181, 21, 26, 13, 21
2019/1/10, 238, 328, 12, 41, 16, 43
2019/1/11, 346, 359, 18, 44, 12, 37
2019/1/12, 377, 117, 25, 37, 16, 16
2019/1/13, 321, 58, 27, 22, 15, 9
2019/1/14, 168, 130, 24, 25, 18, 12
2019/1/15, 186, 341, 7, 65, 23, 35
2019/1/16, 338, 437, 31, 56, 19, 40
2019/1/17, 415, 296, 25, 45, 13, 24
2019/1/18, 313, 324, 20, 52, 11, 33
2019/1/19, 310, 410, 16, 68, 9, 56
2019/1/20, 361, 164, 9, 38, 7, 9
2019/1/21, 205, 55, 10, 27, 7, 8
2019/1/22, 131, 137, 18, 32, 8, 17
2019/1/23, 203, 154, 15, 30, 8, 16
2019/1/24, 210, 86, 19, 28, 8, 9
2019/1/25, 157, 104, 27, 25, 8, 9
2019/1/26, 169, 130, 22, 28, 7, 9
2019/1/27, 205, 128, 25, 31, 7, 11
2019/1/28, 190, 143, 24, 36, 9, 12
2019/1/29, 207, 229, 26, 48, 11, 19
2019/1/30, 268, 279, 13, 53, 9, 25
2019/1/31, 281, 156, 18, 36, 7, 10
2019/2/1, 237, 160, 17, 17, 3, 3
2019/2/2, 244, 138, 5, 21, 3, 4
2019/2/3, 208, 142, 28, 36, 3, 11
2019/2/4, 195, 264, 15, 48, 6, 53
2019/2/5, 289, 174, 17, 30, 5, 12
2019/2/6, 249, 74, 8, 17, 4, 12
2019/2/7, 154, 97, 25, 22, 4, 11
2019/2/8, 142, 105, 28, 19, 4, 13
2019/2/9, 153, , 26, 27, 4, 18
2019/2/10, 220, 170, 25, 42, 6, 25
2019/2/11, 245, 264, 30, 53, 7, 31
2019/2/12, 287, 219, 24, 45, 4, 27
2019/2/13, 264, 149, 10, 36, 4, 19
2019/2/14, 217, 117, 14, 28, 3, 14
2019/2/15, 190, 109, 13, 17, 3, 13
2019/2/16, 184, 107, 28, 22, 5, 15
2019/2/17, 175, 141, 14, 35, 6, 16
2019/2/18, 198, 148, 17, 43, 7, 19
2019/2/19, 194, 153, 4, 43, 6, 21
2019/2/20, 172, 127, 11, 42, 16, 26
2019/2/21, 149, 109, 27, 23, 12, 21
2019/2/22, 149, 73, 39, 23, 14, 16
2019/2/23, 123, 109, 54, 36, 16, 19
2019/2/24, 167, 116, 35, 42, 15, 23
2019/2/25, 165, 87, 19, 42, 16, 18
2019/2/26, 140, 67, 8, 28, 14, 16
2019/2/27, 132, 124, , 53, 17, 28
2019/2/28, 168, 110, 45, 41, 14, 22
2019/3/1, 159, 115, 8, 58, 15, 23
2019/3/2, 176, 76, 22, 37, 14, 20
2019/3/3, 146, 108, 32, 36, 12, 20
2019/3/4, 176, 82, 36, 23, 12, 16
2019/3/5, 153, 96, 22, 26, 12, 15
2019/3/6, 135, 94, 39, 44, 14, 20
2019/3/7, 127, 118, 39, 47, 14, 22
2019/3/8, 156, 97, 33, 36, 14, 17
2019/3/9, 131, 98, 47, 43, 14, 18
2019/3/10, 145, 134, 36, 54, 16, 21
2019/3/11, 154, 84, 34, 32, 13, 18
2019/3/12, 120, 150, 19, 62, 17, 22
2019/3/13, 157, 144, 22, 46, 13, 24
2019/3/14, 167, 84, 35, 37, 15, 19
2019/3/15, 149, 93, 43, 33, 14, 17
2019/3/16, 142, 121, 46, 37, 17, 20
2019/3/17, 160, 108, 47, 43, 15, 19
2019/3/18, 139, 139, 40, 44, 17, 13
2019/3/19, 158, 142, 24, 43, 16, 18
2019/3/20, 159, , , , , 
2019/3/22, 77, 91, 41, 19, 15, 36
2019/3/23, 124, 88, 37, 18, 16, 14
2019/3/24, 125, 93, 31, 21, 17, 15
2019/3/25, 133, 100, 38, 27, 16, 16
2019/3/26, 135, 103, 43, 35, 16, 18
2019/3/27, 137, 149, 54, 46, 17, 25
2019/3/28, 161, 134, 54, 44, 15, 24
2019/3/29, 156, 128, 62, 35, 16, 21
2019/3/30, 158, 110, 39, 24, 16, 15
2019/3/31, 119, 111, 44, 22, 18, 14
2018/10/1, 114, 107, 38, 17, 5, 11
2018/10/2, 138, 87, 41, 25, 7, 11
2018/10/3, 107, 115, 62, 32, 9, 15
2018/10/4, 160, 125, 72, 37, 10, 22
2018/10/5, 153, 96, 41, 27, 6, 12
2018/10/6, 119, 108, 50, 29, 8, 13
2018/10/7, 125, 126, 80, 40, 10, 17
2018/10/8, 150, 134, 30, 34, 16, 15
2018/10/9, 157, 142, 25, 37, 7, 13
2018/10/10, 157, 113, 26, 22, 7, 9
2018/10/11, 133, 94, 49, 27, 9, 10
2018/10/12, 149, 118, 42, 32, 10, 18
2018/10/13, 143, 102, 42, 28, 7, 13
2018/10/14, 124, 126, 48, 36, 9, 21
2018/10/15, 145, 153, 38, 38, 8, 29
2018/10/16, 156, 193, 48, 33, 9, 22
2018/10/17, 181, 204, 23, 39, 10, 33
2018/10/18, 182, 212, 81, 36, 9, 19
2018/10/19, 195, 195, 48, 34, 8, 19
2018/10/20, 217, 183, 28, 33, 10, 18
2018/10/21, 194, 166, 23, 31, 7, 17
2018/10/22, 182, 171, 39, 39, 10, 20
2018/10/23, 168, 254, 69, 51, 12, 35
2018/10/24, 213, 236, 71, 47, 13, 36
2018/10/25, 192, 225, 43, 44, 10, 36
2018/10/26, 215, 278, 39, 57, 11, 34
2018/10/27, 241, 257, 1, 37, 10, 32
2018/10/28, 254, 275, , 41, 8, 32
2018/10/29, 258, 333, 16, 55, 11, 42
2018/10/30, 289, 281, 37, 51, 14, 44
2018/10/31, 253, 268, 33, 54, 14, 31
2018/11/1, 258, 282, 5, 52, 13, 11
2018/11/2, 265, 182, 25, 36, 12, 13
2018/11/3, 213, 113, 43, 24, 14, 8
2018/11/4, 156, 397, 37, 36, 12, 17
2018/11/5, 403, 205, 44, 30, 13, 12
2018/11/6, 244, 181, 60, 33, 15, 14
2018/11/7, 216, 789, 9, 42, 14, 26
2018/11/8, 719, 240, 57, 55, 16, 31
2018/11/9, 244, 347, 30, 50, 15, 41
2018/11/10, 335, 259, 50, 36, 13, 41
2018/11/11, 275, 362, 55, 45, 14, 42
2018/11/12, 303, 317, 18, 45, 12, 36
2018/11/13, 294, 143, 20, 33, 11, 17
2018/11/14, 196, 114, 30, 27, 10, 12
2018/11/15, 170, 141, 38, 23, 11, 11
2018/11/16, 205, 150, 43, 30, 13, 22
2018/11/17, 194, 220, 5, 42, 13, 30
2018/11/18, 233, 213, 32, 37, 12, 17
2018/11/19, 245, 239, 51, 39, 13, 22
2018/11/20, 261, 259, 47, 33, 12, 19
2018/11/21, 277, 183, 31, 44, 14, 29
2018/11/22, 190, 227, 41, 33, 9, 30
2018/11/23, 240, 139, 32, 22, 11, 
2018/11/24, 172, 159, 38, 30, 12, 
2018/11/25, 184, 240, 39, 45, 12, 36
2018/11/26, 256, 241, 15, 49, 8, 39
2018/11/27, 250, 233, 14, 49, 9, 36
2018/11/28, 244, 219, 28, 43, 6, 27
2018/11/29, 243, 210, 31, 38, 14, 20
2018/11/30, 243, 204, 26, 40, 11, 19
2018/12/1, 222, 187, 25, 46, 11, 31
2018/12/2, 220, 257, 10, 52, 12, 38
2018/12/3, 257, 241, 23, 51, 10, 33
2018/12/4, 254, 222, 25, 42, 10, 28
2018/12/5, 238, 265, 27, 54, 10, 39
2018/12/6, 277, 231, 9, 42, 9, 29
2018/12/7, 261, 274, 28, 44, 10, 33
2018/12/8, 277, 307, 23, 50, 12, 43
2018/12/9, 310, 385, 12, 49, 12, 48
2018/12/10, 356, 377, 9, 47, 10, 43
2018/12/11, 357, 258, 14, 41, 8, 22
2018/12/12, 284, 113, 14, 29, 9, 14
2018/12/13, 174, 131, 11, 31, 8, 12
2018/12/14, 190, 141, 22, 29, 8, 11
2018/12/15, 200, 167, 26, 33, 10, 12
2018/12/16, 217, 218, 20, 38, 10, 21
2018/12/17, 263, 261, 31, 40, 11, 18
2018/12/18, 291, 225, 29, 40, 10, 18
2018/12/19, 264, 324, 24, 44, 11, 29
2018/12/20, 324, 324, 28, 45, 12, 22
2018/12/21, 336, 471, 18, 52, 12, 27
2018/12/22, 391, 585, 22, 45, 12, 43
2018/12/23, 451, 528, 22, 44, 11, 42
2018/12/24, 444, 333, 30, 31, 8, 23
2018/12/25, 359, 244, 31, 36, 13, 18
2018/12/26, 296, 342, 21, 39, 12, 35
2018/12/27, 350, 259, 27, 29, 12, 11
2018/12/28, 318, 280, 31, 30, 12, 24
2018/12/29, 302, 412, 26, 39, 13, 33
2018/12/30, 377, , , , , 
2018/7/1, 82, 63, 12, 12, 1, 4
2018/7/2, 85, 70, 21, 22, 1, 5
2018/7/3, 108, 71, 35, 14, 2, 4
2018/7/4, 117, 88, 32, 21, 2, 7
2018/7/5, 131, 105, 29, 22, 1, 9
2018/7/6, 137, 94, 44, 20, 1, 6
2018/7/7, 144, 102, 65, 22, 1, 9
2018/7/8, 147, 103, 41, 16, 2, 7
2018/7/9, 157, 73, 30, 13, 1, 5
2018/7/10, 123, 67, 21, 14, 1, 6
2018/7/11, 112, 80, 45, 14, 1, 5
2018/7/12, 122, 43, 18, 13, 1, 5
2018/7/13, 85, 51, 87, 20, 2, 6
2018/7/14, 95, 49, 5, 13, 1, 4
2018/7/15, 94, 80, 13, 28, 1, 12
2018/7/16, 136, 62, 70, 17, 1, 7
2018/7/17, 86, 67, 67, 14, , 6
2018/7/18, 98, 56, 56, 11, 2, 5
2018/7/19, 87, 50, 16, 17, , 7
2018/7/20, 93, 66, 36, 17, 1, 8
2018/7/21, 126, 35, 11, 12, , 6
2018/7/22, 71, 51, 18, 14, 3, 6
2018/7/23, 84, 59, 66, 15, 2, 6
2018/7/24, 92, 50, 10, 14, 3, 6
2018/7/25, 82, 38, 7, 12, , 5
2018/7/26, 78, 24, 6, 12, 1, 5
2018/7/27, 64, 44, 15, 9, 2, 4
2018/7/28, 94, , , , , 
2018/7/30, 92, 104, 16, 15, 1, 5
2018/7/31, 115, 114, 19, 14, 1, 5
2018/8/1, 115, 158, 18, 10, , 4
2018/8/2, 145, 184, 11, 14, 2, 5
2018/8/3, 154, 191, 16, 14, 3, 4
2018/8/4, 159, 166, 7, 10, 1, 4
2018/8/5, 149, 91, 49, 15, 3, 7
2018/8/6, 143, 74, 23, 13, 2, 6
2018/8/7, 118, 58, 18, 13, 2, 7
2018/8/8, 81, 69, 38, 13, 1, 6
2018/8/9, 91, 70, 30, 23, 2, 10
2018/8/10, 112, 70, 19, 16, 1, 6
2018/8/11, 87, 60, 11, 13, 1, 4
2018/8/12, 68, 66, 26, 14, 2, 5
2018/8/13, 82, 73, 30, 19, 1, 7
2018/8/14, 106, 75, 27, 13, 1, 6
2018/8/15, 105, 57, 18, 17, 2, 9
2018/8/16, 84, 58, 52, 15, 1, 8
2018/8/17, 84, 54, 17, 19, 1, 7
2018/8/18, 78, 62, 38, 21, 2, 10
2018/8/19, 102, 76, 60, 21, 1, 11
2018/8/20, 132, 48, 19, 16, 2, 7
2018/8/21, 68, 49, 17, 15, 2, 7
2018/8/22, 71, 47, 11, 11, 5, 6
2018/8/23, 73, 57, 14, 12, 4, 6
2018/8/24, 69, 53, 15, 10, 4, 5
2018/8/25, 69, 50, 22, 9, 4, 4
2018/8/26, 70, 34, 16, 14, 5, 7
2018/8/27, 57, 42, 11, 15, 4, 9
2018/8/28, 71, 42, 8, 14, 4, 6
2018/8/29, 61, 60, 32, 14, 4, 8
2018/8/30, 86, 90, 20, 15, 4, 6
2018/8/31, 130, 84, 6, 23, 4, 12
2018/9/1, 128, 48, 105, 15, 4, 9
2018/9/2, 87, 46, 78, 18, 5, 11
2018/9/3, 80, 60, 10, 28, 4, 15
2018/9/4, 94, 58, 20, 17, 4, 8
2018/9/5, 86, 70, 34, 16, 5, 9
2018/9/6, 105, 55, 28, 25, 6, 11
2018/9/7, 81, 49, 12, 15, 5, 7
2018/9/8, 76, 34, 13, 10, 6, 5
2018/9/9, 57, 41, 17, 15, 8, 6
2018/9/10, 69, 42, 24, 13, 6, 6
2018/9/11, 71, 55, 16, 12, 6, 5
